Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.67320","Klebsiella pneumoniae ERR7221334","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.24293","Klebsiella pneumoniae strain 371","meropenem","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13480","Klebsiella pneumoniae KPN1550ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13891","Klebsiella pneumoniae KPN2067ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14249","Klebsiella pneumoniae KPN575ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.67325","Klebsiella pneumoniae ERR7221336","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.14192","Klebsiella pneumoniae KPN485ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14450","Klebsiella pneumoniae KPN865ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24369","Klebsiella pneumoniae strain MUGSI_180","meropenem","Susceptible","1","<=","1","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13557","Klebsiella pneumoniae KPN1649ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26099","Klebsiella pneumoniae strain 5012STDY7312701","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.67199","Klebsiella pneumoniae ERR7221176","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13435","Klebsiella pneumoniae KPN1498ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14051","Klebsiella pneumoniae KPN317ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
72407,"72407.479","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864852","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.34294","Klebsiella pneumoniae strain INF279-sc-2280202","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.13020","Klebsiella pneumoniae 41","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.14436","Klebsiella pneumoniae KPN841ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15536","Klebsiella pneumoniae strain INF346","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.13671","Klebsiella pneumoniae KPN1777ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26323","Klebsiella pneumoniae strain 5012STDY7626431","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.12882","Klebsiella pneumoniae 113","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.15528","Klebsiella pneumoniae strain INF209","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.12860","Klebsiella pneumoniae 3316","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13935","Klebsiella pneumoniae KPN2121ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13613","Klebsiella pneumoniae KPN1710ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13381","Klebsiella pneumoniae KPN143ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14213","Klebsiella pneumoniae KPN527ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13624","Klebsiella pneumoniae KPN1721ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13705","Klebsiella pneumoniae KPN1842ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13248","Klebsiella pneumoniae KPN126ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12923","Klebsiella pneumoniae 83","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
72407,"72407.489","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864850","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.26073","Klebsiella pneumoniae strain 5012STDY7312711","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.14203","Klebsiella pneumoniae KPN514ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13803","Klebsiella pneumoniae KPN1956ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14403","Klebsiella pneumoniae KPN796ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26271","Klebsiella pneumoniae strain 5012STDY7626390","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.13106","Klebsiella pneumoniae KPN1102ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.5700","Klebsiella pneumoniae strain PB122","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.13157","Klebsiella pneumoniae KPN1162ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13089","Klebsiella pneumoniae KPN1077ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.34250","Klebsiella pneumoniae strain INF250-sc-2280154","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.13375","Klebsiella pneumoniae KPN1433ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.5825","Klebsiella pneumoniae strain W2-13-ERG7","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.14176","Klebsiella pneumoniae KPN465ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13985","Klebsiella pneumoniae KPN244ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13993","Klebsiella pneumoniae KPN252ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13635","Klebsiella pneumoniae KPN1735ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12991","Klebsiella pneumoniae 62","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.5827","Klebsiella pneumoniae strain F1-9-ERG1","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.67311","Klebsiella pneumoniae ERR7221315","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.13332","Klebsiella pneumoniae KPN1382ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14178","Klebsiella pneumoniae KPN468ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13244","Klebsiella pneumoniae KPN1265ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13504","Klebsiella pneumoniae KPN1578ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26267","Klebsiella pneumoniae strain 5012STDY7626387","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.13857","Klebsiella pneumoniae KPN202ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14258","Klebsiella pneumoniae KPN584ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26166","Klebsiella pneumoniae strain 5012STDY7312603","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.14106","Klebsiella pneumoniae KPN383ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12889","Klebsiella pneumoniae 51","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.24270","Klebsiella pneumoniae strain 255","meropenem","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13472","Klebsiella pneumoniae KPN1543ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.46078","Klebsiella pneumoniae INF073","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.5806","Klebsiella pneumoniae strain PB107","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.12949","Klebsiella pneumoniae 3281","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.46112","Klebsiella pneumoniae KSB2_2D","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.13181","Klebsiella pneumoniae KPN1189ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13856","Klebsiella pneumoniae KPN2029ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13820","Klebsiella pneumoniae KPN1987ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14083","Klebsiella pneumoniae KPN358ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26310","Klebsiella pneumoniae strain 5012STDY7626428","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.14015","Klebsiella pneumoniae KPN277ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14544","Klebsiella pneumoniae KPN988ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15561","Klebsiella pneumoniae strain KSB1_2G","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.13502","Klebsiella pneumoniae KPN1575ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13463","Klebsiella pneumoniae KPN1532ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15368","Klebsiella pneumoniae strain KSB1_10J","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.13372","Klebsiella pneumoniae KPN1430ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13135","Klebsiella pneumoniae KPN1134ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.33391","Klebsiella pneumoniae strain PMK10","meropenem","Susceptible",,,,,"Broth dilution",,,"BD","EUCAST",,,,,"Laboratory Method",,"25267672"
573,"573.14233","Klebsiella pneumoniae KPN555ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12868","Klebsiella pneumoniae 78","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
72407,"72407.534","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864867","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.15538","Klebsiella pneumoniae strain KSB1_2A","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.12899","Klebsiella pneumoniae 3368","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13818","Klebsiella pneumoniae KPN1985ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.5814","Klebsiella pneumoniae strain PB199","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.24302","Klebsiella pneumoniae strain 415","meropenem","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.26219","Klebsiella pneumoniae strain 5012STDY7312683","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.12969","Klebsiella pneumoniae 3295","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13505","Klebsiella pneumoniae KPN157ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.34248","Klebsiella pneumoniae strain INF148-sc-2279987","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.13409","Klebsiella pneumoniae KPN1471ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12874","Klebsiella pneumoniae 3294","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.13974","Klebsiella pneumoniae KPN228ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13144","Klebsiella pneumoniae KPN1146ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13343","Klebsiella pneumoniae KPN1394ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13795","Klebsiella pneumoniae KPN1948ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15373","Klebsiella pneumoniae strain KSB1_7J","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.15518","Klebsiella pneumoniae strain INF072","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.14508","Klebsiella pneumoniae KPN940ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14299","Klebsiella pneumoniae KPN648ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.66110","Klebsiella pneumoniae ERR1813608","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
573,"573.5818","Klebsiella pneumoniae strain PB497","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.13621","Klebsiella pneumoniae KPN1718ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13385","Klebsiella pneumoniae KPN1444ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13125","Klebsiella pneumoniae KPN1123ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12958","Klebsiella pneumoniae 3270","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.24283","Klebsiella pneumoniae strain 313","meropenem","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13540","Klebsiella pneumoniae KPN1623ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13934","Klebsiella pneumoniae KPN2118ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14173","Klebsiella pneumoniae KPN462ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14245","Klebsiella pneumoniae KPN571ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
72407,"72407.480","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.34284","Klebsiella pneumoniae strain INF327-sc-2280132","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
573,"573.15551","Klebsiella pneumoniae strain KSB1_2E","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
573,"573.13841","Klebsiella pneumoniae KPN2010ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.24259","Klebsiella pneumoniae strain 193","meropenem","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13994","Klebsiella pneumoniae KPN254ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13151","Klebsiella pneumoniae KPN1153ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14326","Klebsiella pneumoniae KPN697ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13294","Klebsiella pneumoniae KPN1333ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.12887","Klebsiella pneumoniae 3314","meropenem","Susceptible","<=0.125","<=","0.125","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
573,"573.14283","Klebsiella pneumoniae KPN616ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13091","Klebsiella pneumoniae KPN1079ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13596","Klebsiella pneumoniae KPN1693ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26207","Klebsiella pneumoniae strain 5012STDY7312671","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.13768","Klebsiella pneumoniae KPN1912ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
72407,"72407.502","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744","meropenem","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.14166","Klebsiella pneumoniae KPN450ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13699","Klebsiella pneumoniae KPN1835ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13099","Klebsiella pneumoniae KPN1093ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13437","Klebsiella pneumoniae KPN1500ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.26298","Klebsiella pneumoniae strain 5012STDY7626415","meropenem","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
573,"573.14529","Klebsiella pneumoniae KPN965ec","meropenem","Susceptible","<=1","<=","1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
